0,30,30,0,120
3,3,1
2.94645,2.94749,1
2.8929,2.89498,1
2.83935,2.84247,1
2.7858,2.78996,1
2.73225,2.73744,1
2.6787,2.68493,1
2.62515,2.63242,1
2.5716,2.57991,1
2.51805,2.5274,1
2.4645,2.47489,1
2.41095,2.42238,1
2.3574,2.36987,1
2.30385,2.31736,1
2.2503,2.26484,1
2.19675,2.21233,1
2.1432,2.15982,1
2.08965,2.10731,1
2.0361,2.0548,1
1.98255,2.00229,1
1.929,1.94978,1
1.87545,1.89727,1
1.8219,1.84476,1
1.76835,1.79224,1
1.7148,1.73973,1
1.66125,1.68722,1
1.6077,1.63471,1
1.55416,1.5822,1
1.50061,1.52969,1
1.44706,1.47718,1
1.39351,1.42467,1
1.33996,1.37216,1
1.28641,1.31964,1
1.23286,1.26713,1
1.17931,1.21462,1
1.12576,1.16211,1
1.07221,1.1096,1
1.01866,1.05709,1
0.965107,1.00458,1
1.01866,0.952066,1
1.07221,1.00458,1
1.12576,1.05709,1
1.17931,1.1096,1
1.23286,1.16211,1
1.28641,1.21462,1
1.33996,1.26713,1
1.39351,1.31964,1
1.44706,1.37216,1
1.50061,1.42467,1
1.55416,1.47718,1
1.6077,1.52969,1
1.66125,1.5822,1
1.7148,1.63471,1
1.76835,1.68722,1
1.8219,1.73973,1
1.87545,1.79224,1
1.929,1.84476,1
1.98255,1.89727,1
2.0361,1.94978,1
2.08965,2.00229,1
2.1432,2.0548,1
2.19675,2.10731,1
2.2503,2.15982,1
2.30385,2.21233,1
2.3574,2.26484,1
2.41095,2.31736,1
2.4645,2.36987,1
2.51805,2.42238,1
2.5716,2.47489,1
2.62515,2.5274,1
2.6787,2.57991,1
2.73225,2.63242,1
2.7858,2.68493,1
2.83935,2.73744,1
2.8929,2.78996,1
2.94645,2.84247,1
3,2.89498,1
3.05355,2.94749,1
3.1071,3,1
3.16065,3.05251,1
3.2142,3.10502,1
3.26775,3.15753,1
3.3213,3.21004,1
3.37485,3.26256,1
3.4284,3.31507,1
3.48195,3.36758,1
3.5355,3.42009,1
3.58905,3.4726,1
3.6426,3.52511,1
3.69615,3.57762,1
3.7497,3.63013,1
3.80325,3.68264,1
3.8568,3.73516,1
3.91035,3.78767,1
3.9639,3.84018,1
4.01745,3.89269,1
4.071,3.9452,1
4.12455,3.99771,1
4.1781,4.05022,1
4.23165,4.10273,1
4.2852,4.15524,1
4.33875,4.20776,1
4.3923,4.26027,1
4.44584,4.31278,1
4.49939,4.36529,1
4.55294,4.4178,1
4.60649,4.47031,1
4.66004,4.52282,1
4.71359,4.57533,1
4.76714,4.62784,1
4.82069,4.68036,1
4.87424,4.73287,1
4.92779,4.78538,1
4.98134,4.83789,1
5.03489,4.8904,1
5.08844,4.94291,1
5.14199,4.99542,1
5.19554,5.04793,1
5.24909,5.10044,1
5.30264,5.15296,1
5.35619,5.20547,1
5.40974,5.25798,1
5.46329,5.31049,1
5.51684,5.363,1
5.57039,5.41551,1
5.62394,5.46802,1
5.67749,5.52053,1
5.73104,5.57304,1
5.78459,5.62556,1
5.83814,5.67807,1
5.89169,5.73058,1
5.94524,5.78309,1
5.99879,5.8356,1
6.05234,5.88811,1
6.10589,5.94062,1
6.15944,5.99313,1
6.21299,6.04565,1
6.26654,6.09816,1
6.32009,6.15067,1
6.37364,6.20318,1
6.42719,6.25569,1
6.48074,6.3082,1
6.53429,6.36071,1
6.58784,6.41322,1
6.64139,6.46573,1
6.69494,6.51825,1
6.74849,6.57076,1
6.80204,6.62327,1
6.85559,6.67578,1
6.90914,6.72829,1
6.96269,6.7808,1
7.01624,6.83331,1
7.06979,6.88582,1
7.12334,6.93833,1
7.17689,6.99085,1
7.23043,7.04336,1
7.28398,7.09587,1
7.33753,7.14838,1
7.39108,7.20089,1
7.44463,7.2534,1
7.49818,7.30591,1
7.55173,7.35842,1
7.60528,7.41093,1
7.65883,7.46345,1
7.71238,7.51596,1
7.76593,7.56847,1
7.81948,7.62098,1
7.87303,7.67349,1
7.92658,7.726,1
7.98013,7.77851,1
8.03368,7.83102,1
8.08723,7.88353,1
8.14078,7.93605,1
8.19433,7.98856,1
8.24788,8.04107,1
8.30143,8.09358,1
8.35498,8.14609,1
8.40853,8.1986,1
8.46208,8.25111,1
8.51563,8.30362,1
8.56918,8.35613,1
8.62273,8.40865,1
8.67628,8.46116,1
8.72983,8.51367,1
8.78338,8.56618,1
8.83693,8.61869,1
8.89048,8.6712,1
8.94403,8.72371,1
8.99758,8.77622,1
9.05113,8.82873,1
9.10468,8.88125,1
9.15823,8.93376,1
9.21178,8.98627,1
9.26533,9.03878,1
9.31888,9.09129,1
9.37243,9.1438,1
9.42598,9.19631,1
9.47953,9.24882,1
9.53308,9.30133,1
9.58663,9.35385,1
9.64018,9.40636,1
9.69373,9.45887,1
9.74728,9.51138,1
9.80083,9.56389,1
9.85438,9.6164,1
9.90793,9.66891,1
9.96148,9.72142,1
10.015,9.77393,1
10.0686,9.82645,1
10.1221,9.87896,1
10.1757,9.93147,1
10.2292,9.98398,1
10.2828,10.0365,1
10.3363,10.089,1
10.3899,10.1415,1
10.4434,10.194,1
10.497,10.2465,1
10.5505,10.299,1
10.6041,10.3516,1
10.6576,10.4041,1
10.7112,10.4566,1
10.7647,10.5091,1
10.8183,10.5616,1
10.8718,10.6141,1
10.9254,10.6666,1
10.9789,10.7191,1
11.0325,10.7716,1
11.086,10.8242,1
11.1396,10.8767,1
11.1931,10.9292,1
11.2467,10.9817,1
11.3002,11.0342,1
11.3538,11.0867,1
11.4073,11.1392,1
11.4609,11.1917,1
11.5144,11.2442,1
11.568,11.2968,1
11.6215,11.3493,1
11.6751,11.4018,1
11.7286,11.4543,1
11.7822,11.5068,1
11.8357,11.5593,1
11.8893,11.6118,1
11.9428,11.6643,1
11.9964,11.7168,1
12.0499,11.7694,1
12.1035,11.8219,1
12.157,11.8744,1
12.2106,11.9269,1
12.2641,11.9794,1
12.3177,12.0319,1
12.3712,12.0844,1
12.4248,12.1369,1
12.4783,12.1894,1
12.5319,12.242,1
12.5854,12.2945,1
12.639,12.347,1
12.6925,12.3995,1
12.7461,12.452,1
12.7996,12.5045,1
12.8532,12.557,1
12.9067,12.6095,1
12.9603,12.662,1
13.0138,12.7146,1
13.0674,12.7671,1
13.1209,12.8196,1
13.1745,12.8721,1
13.228,12.9246,1
13.2816,12.9771,1
13.3351,13.0296,1
13.3887,13.0821,1
13.4422,13.1346,1
13.4958,13.1872,1
13.5493,13.2397,1
13.6029,13.2922,1
13.6564,13.3447,1
13.71,13.3972,1
13.7635,13.4497,1
13.8171,13.5022,1
13.8706,13.5547,1
13.9242,13.6072,1
13.9777,13.6598,1
14.0313,13.7123,1
14.0848,13.7648,1
14.1384,13.8173,1
14.1919,13.8698,1
14.2455,13.9223,1
14.299,13.9748,1
14.3526,14.0273,1
14.4061,14.0798,1
14.4597,14.1324,1
14.5132,14.1849,1
14.5668,14.2374,1
14.6203,14.2899,1
14.6739,14.3424,1
14.7274,14.3949,1
14.781,14.4474,1
14.8345,14.4999,1
14.8881,14.5524,1
14.9416,14.605,1
14.9952,14.6575,1
15.0487,14.71,1
15.1023,14.7625,1
15.1558,14.815,1
15.2094,14.8675,1
15.2629,14.92,1
15.3165,14.9725,1
15.37,15.025,1
15.4236,15.0776,1
15.4771,15.1301,1
15.5307,15.1826,1
15.5842,15.2351,1
15.6378,15.2876,1
15.6913,15.3401,1
15.7449,15.3926,1
15.7984,15.4451,1
15.852,15.4976,1
15.9055,15.5502,1
15.9591,15.6027,1
16.0126,15.6552,1
16.0662,15.7077,1
16.1197,15.7602,1
16.1733,15.8127,1
16.2268,15.8652,1
16.2804,15.9177,1
16.3339,15.9702,1
16.3875,16.0228,1
16.441,16.0753,1
16.4946,16.1278,1
16.5481,16.1803,1
16.6017,16.2328,1
16.6552,16.2853,1
16.7088,16.3378,1
16.7623,16.3903,1
16.8159,16.4428,1
16.8694,16.4954,1
16.923,16.5479,1
16.9765,16.6004,1
17.0301,16.6529,1
17.0836,16.7054,1
17.1371,16.7579,1
17.1907,16.8104,1
17.2442,16.8629,1
17.2978,16.9154,1
17.3513,16.968,1
17.4049,17.0205,1
17.4584,17.073,1
17.512,17.1255,1
17.5655,17.178,1
17.6191,17.2305,1
17.6726,17.283,1
17.7262,17.3355,1
17.7797,17.388,1
17.8333,17.4406,1
17.8868,17.4931,1
17.9404,17.5456,1
17.9939,17.5981,1
18.0475,17.6506,1
18.101,17.7031,1
18.1546,17.7556,1
18.2081,17.8081,1
18.2617,17.8606,1
18.3152,17.9132,1
18.3688,17.9657,1
18.4223,18.0182,1
18.4759,18.0707,1
18.5294,18.1232,1
18.583,18.1757,1
18.6365,18.2282,1
18.6901,18.2807,1
18.7436,18.3332,1
18.7972,18.3858,1
18.8507,18.4383,1
18.9043,18.4908,1
18.9578,18.5433,1
19.0114,18.5958,1
19.0649,18.6483,1
19.1185,18.7008,1
19.172,18.7533,1
19.2256,18.8058,1
19.2791,18.8584,1
19.3327,18.9109,1
19.3862,18.9634,1
19.4398,19.0159,1
19.4933,19.0684,1
19.5469,19.1209,1
19.6004,19.1734,1
19.654,19.2259,1
19.7075,19.2784,1
19.7611,19.331,1
19.8146,19.3835,1
19.8682,19.436,1
19.9217,19.4885,1
19.9753,19.541,1
20.0288,19.5935,1
20.0824,19.646,1
20.1359,19.6985,1
20.1895,19.751,1
20.243,19.8036,1
20.2966,19.8561,1
20.3501,19.9086,1
20.4037,19.9611,1
20.4572,20.0136,1
20.5108,20.0661,1
20.5643,20.1186,1
20.6179,20.1711,1
20.6714,20.2236,1
20.725,20.2762,1
20.7785,20.3287,1
20.8321,20.3812,1
20.8856,20.4337,1
20.9392,20.4862,1
20.9927,20.5387,1
21.0463,20.5912,1
21.0998,20.6437,1
21.1534,20.6962,1
21.2069,20.7488,1
21.2605,20.8013,1
21.314,20.8538,1
21.3676,20.9063,1
21.4211,20.9588,1
21.4747,21.0113,1
21.5282,21.0638,1
21.5818,21.1163,1
21.6353,21.1688,1
21.6889,21.2214,1
21.7424,21.2739,1
21.796,21.3264,1
21.8495,21.3789,1
21.9031,21.4314,1
21.9566,21.4839,1
22.0102,21.5364,1
22.0637,21.5889,1
22.1173,21.6414,1
22.1708,21.694,1
22.2244,21.7465,1
22.2779,21.799,1
22.3315,21.8515,1
22.385,21.904,1
22.4386,21.9565,1
22.4921,22.009,1
22.5457,22.0615,1
22.5992,22.114,1
22.6528,22.1666,1
22.7063,22.2191,1
22.7599,22.2716,1
22.8134,22.3241,1
22.867,22.3766,1
22.9205,22.4291,1
22.9741,22.4816,1
23.0276,22.5341,1
23.0812,22.5866,1
23.1347,22.6392,1
23.1883,22.6917,1
23.2418,22.7442,1
23.2954,22.7967,1
23.3489,22.8492,1
23.4025,22.9017,1
23.456,22.9542,1
23.5096,23.0067,1
23.5631,23.0592,1
23.6167,23.1118,1
23.6702,23.1643,1
23.7238,23.2168,1
23.7773,23.2693,1
23.8309,23.3218,1
23.8844,23.3743,1
23.938,23.4268,1
23.9915,23.4793,1
24.0451,23.5318,1
24.0986,23.5844,1
24.1522,23.6369,1
24.2057,23.6894,1
24.2593,23.7419,1
24.3128,23.7944,1
24.3664,23.8469,1
24.4199,23.8994,1
24.4735,23.9519,1
24.527,24.0044,1
24.5806,24.057,1
24.6341,24.1095,1
24.6877,24.162,1
24.7412,24.2145,1
24.7948,24.267,1
24.8483,24.3195,1
24.9019,24.372,1
24.9554,24.4245,1
25.009,24.477,1
25.0625,24.5296,1
25.1161,24.5821,1
25.1696,24.6346,1
25.2232,24.6871,1
25.2767,24.7396,1
25.3303,24.7921,1
25.3838,24.8446,1
25.4374,24.8971,1
25.4909,24.9496,1
25.5445,25.0022,1
25.598,25.0547,1
25.6516,25.1072,1
25.7051,25.1597,1
25.7587,25.2122,1
25.8122,25.2647,1
25.8658,25.3172,1
25.9193,25.3697,1
25.9729,25.4222,1
26.0264,25.4748,1
26.08,25.5273,1
26.1335,25.5798,1
26.1871,25.6323,1
26.2406,25.6848,1
26.2942,25.7373,1
26.3477,25.7898,1
26.4013,25.8423,1
26.4548,25.8948,1
26.5084,25.9474,1
26.5619,25.9999,1
26.6155,26.0524,1
26.669,26.1049,1
26.7226,26.1574,1
26.7761,26.2099,1
26.8297,26.2624,1
26.8832,26.3149,1
26.9368,26.3674,1
26.9903,26.42,1
27.0439,26.4725,1
27.0974,26.525,1
27.151,26.5775,1
27.2045,26.63,1
27.2581,26.6825,1
27.3116,26.735,1
27.3652,26.7875,1
27.4187,26.84,1
27.4723,26.8926,1
27.5258,26.9451,1
27.5794,26.9976,1
27.6329,27.0501,1
27.6865,27.1026,1
27.74,27.1551,1
27.7936,27.2076,1
27.8471,27.2601,1
27.9007,27.3126,1
27.9542,27.3652,1
28.0078,27.4177,1
28.0613,27.4702,1
28.1149,27.5227,1
28.1684,27.5752,1
28.222,27.6277,1
28.2755,27.6802,1
28.3291,27.7327,1
28.3826,27.7852,1
28.4362,27.8378,1
28.4897,27.8903,1
28.5433,27.9428,1
28.5968,27.9953,1
28.6504,28.0478,1
28.7039,28.1003,1
28.7575,28.1528,1
28.811,28.2053,1
28.8646,28.2578,1
28.9181,28.3104,1
28.9717,28.3629,1
29.0252,28.4154,1
28.9717,28.4679,1
28.9181,28.5204,1
28.8646,28.5729,1
28.811,28.6254,1
28.7575,28.6779,1
28.7039,28.7304,1
28.6504,28.783,1
28.5968,28.8355,1
28.5433,28.888,1
28.4897,28.9405,1
28.4362,28.993,1
28.3826,29.0455,1
28.3291,28.993,1
28.2755,28.9405,1
28.222,28.888,1
28.1684,28.8355,1
28.1149,28.783,1
28.0613,28.7304,1
28.0078,28.6779,1
27.9542,28.6254,1
27.9007,28.5729,1
27.8471,28.5204,1
27.7936,28.4679,1
27.74,28.4154,1
27.6865,28.3629,1
27.6329,28.3104,1
27.5794,28.2578,1
27.5258,28.2053,1
27.4723,28.1528,1
27.4187,28.1003,1
27.3652,28.0478,1
27.3116,27.9953,1
27.2581,27.9428,1
27.2045,27.8903,1
27.151,27.8378,1
27.0974,27.7852,1
27.0439,27.7327,1
26.9903,27.6802,1
26.9368,27.6277,1
26.8832,27.5752,1
26.8297,27.5227,1
26.7761,27.4702,1
26.7226,27.4177,1
26.669,27.3652,1
26.6155,27.3126,1
26.5619,27.2601,1
26.5084,27.2076,1
26.4548,27.1551,1
26.4013,27.1026,1
26.3477,27.0501,1
26.2942,26.9976,1
26.2406,26.9451,1
26.1871,26.8926,1
26.1335,26.84,1
26.08,26.7875,1
26.0264,26.735,1
25.9729,26.6825,1
25.9193,26.63,1
25.8658,26.5775,1
25.8122,26.525,1
25.7587,26.4725,1
25.7051,26.42,1
25.6516,26.3674,1
25.598,26.3149,1
25.5445,26.2624,1
25.4909,26.2099,1
25.4374,26.1574,1
25.3838,26.1049,1
25.3303,26.0524,1
25.2767,25.9999,1
25.2232,25.9474,1
25.1696,25.8948,1
25.1161,25.8423,1
25.0625,25.7898,1
25.009,25.7373,1
24.9554,25.6848,1
24.9019,25.6323,1
24.8483,25.5798,1
24.7948,25.5273,1
24.7412,25.4748,1
24.6877,25.4222,1
24.6341,25.3697,1
24.5806,25.3172,1
24.527,25.2647,1
24.4735,25.2122,1
24.4199,25.1597,1
24.3664,25.1072,1
24.3128,25.0547,1
24.2593,25.0022,1
24.2057,24.9496,1
24.1522,24.8971,1
24.0986,24.8446,1
24.0451,24.7921,1
23.9915,24.7396,1
23.938,24.6871,1
23.8844,24.6346,1
23.8309,24.5821,1
23.7773,24.5296,1
23.7238,24.477,1
23.6702,24.4245,1
23.6167,24.372,1
23.5631,24.3195,1
23.5096,24.267,1
23.456,24.2145,1
23.4025,24.162,1
23.3489,24.1095,1
23.2954,24.057,1
23.2418,24.0044,1
23.1883,23.9519,1
23.1347,23.8994,1
23.0812,23.8469,1
23.0276,23.7944,1
22.9741,23.7419,1
22.9205,23.6894,1
22.867,23.6369,1
22.8134,23.5844,1
22.7599,23.5318,1
22.7063,23.4793,1
22.6528,23.4268,1
22.5992,23.3743,1
22.5457,23.3218,1
22.4921,23.2693,1
22.4386,23.2168,1
22.385,23.1643,1
22.3315,23.1118,1
22.2779,23.0592,1
22.2244,23.0067,1
22.1708,22.9542,1
22.1173,22.9017,1
22.0637,22.8492,1
22.0102,22.7967,1
21.9566,22.7442,1
21.9031,22.6917,1
21.8495,22.6392,1
21.796,22.5866,1
21.7424,22.5341,1
21.6889,22.4816,1
21.6353,22.4291,1
21.5818,22.3766,1
21.5282,22.3241,1
21.4747,22.2716,1
21.4211,22.2191,1
21.3676,22.1666,1
21.314,22.114,1
21.2605,22.0615,1
21.2069,22.009,1
21.1534,21.9565,1
21.0998,21.904,1
21.0463,21.8515,1
20.9927,21.799,1
20.9392,21.7465,1
20.8856,21.694,1
20.8321,21.6414,1
20.7785,21.5889,1
20.725,21.5364,1
20.6714,21.4839,1
20.6179,21.4314,1
20.5643,21.3789,1
20.5108,21.3264,1
20.4572,21.2739,1
20.4037,21.2214,1
20.3501,21.1688,1
20.2966,21.1163,1
20.243,21.0638,1
20.1895,21.0113,1
20.1359,20.9588,1
20.0824,20.9063,1
20.0288,20.8538,1
19.9753,20.8013,1
19.9217,20.7488,1
19.8682,20.6962,1
19.8146,20.6437,1
19.7611,20.5912,1
19.7075,20.5387,1
19.654,20.4862,1
19.6004,20.4337,1
19.5469,20.3812,1
19.4933,20.3287,1
19.4398,20.2762,1
19.3862,20.2236,1
19.3327,20.1711,1
19.2791,20.1186,1
19.2256,20.0661,1
19.172,20.0136,1
19.1185,19.9611,1
19.0649,19.9086,1
19.0114,19.8561,1
18.9578,19.8036,1
18.9043,19.751,1
18.8507,19.6985,1
18.7972,19.646,1
18.7436,19.5935,1
18.6901,19.541,1
18.6365,19.4885,1
18.583,19.436,1
18.5294,19.3835,1
18.4759,19.331,1
18.4223,19.2784,1
18.3688,19.2259,1
18.3152,19.1734,1
18.2617,19.1209,1
18.2081,19.0684,1
18.1546,19.0159,1
18.101,18.9634,1
18.0475,18.9109,1
17.9939,18.8584,1
17.9404,18.8058,1
17.8868,18.7533,1
17.8333,18.7008,1
17.7797,18.6483,1
17.7262,18.5958,1
17.6726,18.5433,1
17.6191,18.4908,1
17.5655,18.4383,1
17.512,18.3858,1
17.4584,18.3332,1
17.4049,18.2807,1
17.3513,18.2282,1
17.2978,18.1757,1
17.2442,18.1232,1
17.1907,18.0707,1
17.1371,18.0182,1
17.0836,17.9657,1
17.0301,17.9132,1
16.9765,17.8606,1
16.923,17.8081,1
16.8694,17.7556,1
16.8159,17.7031,1
16.7623,17.6506,1
16.7088,17.5981,1
16.6552,17.5456,1
16.6017,17.4931,1
16.5481,17.4406,1
16.4946,17.388,1
16.441,17.3355,1
16.3875,17.283,1
16.3339,17.2305,1
16.2804,17.178,1
16.2268,17.1255,1
16.1733,17.073,1
16.1197,17.0205,1
16.0662,16.968,1
16.0126,16.9154,1
15.9591,16.8629,1
15.9055,16.8104,1
15.852,16.7579,1
15.7984,16.7054,1
15.7449,16.6529,1
15.6913,16.6004,1
15.6378,16.5479,1
15.5842,16.4954,1
15.5307,16.4428,1
15.4771,16.3903,1
15.4236,16.3378,1
15.37,16.2853,1
15.3165,16.2328,1
15.2629,16.1803,1
15.2094,16.1278,1
15.1558,16.0753,1
15.1023,16.0228,1
15.0487,15.9702,1
14.9952,15.9177,1
14.9416,15.8652,1
14.8881,15.8127,1
14.8345,15.7602,1
14.781,15.7077,1
14.7274,15.6552,1
14.6739,15.6027,1
14.6203,15.5502,1
14.5668,15.4976,1
14.5132,15.4451,1
14.4597,15.3926,1
14.4061,15.3401,1
14.3526,15.2876,1
14.299,15.2351,1
14.2455,15.1826,1
14.1919,15.1301,1
14.1384,15.0776,1
14.0848,15.025,1
14.0313,14.9725,1
13.9777,14.92,1
13.9242,14.8675,1
13.8706,14.815,1
13.8171,14.7625,1
13.7635,14.71,1
13.71,14.6575,1
13.6564,14.605,1
13.6029,14.5524,1
13.5493,14.4999,1
13.4958,14.4474,1
13.4422,14.3949,1
13.3887,14.3424,1
13.3351,14.2899,1
13.2816,14.2374,1
13.228,14.1849,1
13.1745,14.1324,1
13.1209,14.0798,1
13.0674,14.0273,1
13.0138,13.9748,1
12.9603,13.9223,1
12.9067,13.8698,1
12.8532,13.8173,1
12.7996,13.7648,1
12.7461,13.7123,1
12.6925,13.6598,1
12.639,13.6072,1
12.5854,13.5547,1
12.5319,13.5022,1
12.4783,13.4497,1
12.4248,13.3972,1
12.3712,13.3447,1
12.3177,13.2922,1
12.2641,13.2397,1
12.2106,13.1872,1
12.157,13.1346,1
12.1035,13.0821,1
12.0499,13.0296,1
11.9964,12.9771,1
11.9428,12.9246,1
11.8893,12.8721,1
11.8357,12.8196,1
11.7822,12.7671,1
11.7286,12.7146,1
11.6751,12.662,1
11.6215,12.6095,1
11.568,12.557,1
11.5144,12.5045,1
11.4609,12.452,1
11.4073,12.3995,1
11.3538,12.347,1
11.3002,12.2945,1
11.2467,12.242,1
11.1931,12.1894,1
11.1396,12.1369,1
11.086,12.0844,1
11.0325,12.0319,1
10.9789,11.9794,1
10.9254,11.9269,1
